#number# JJ OTHER
, , OTHER
#number# JJ OTHER
, , OTHER
#number# JJ OTHER
) NN OTHER
, , OTHER
Netﬂix JJ OTHER
: : OTHER
( : OTHER
#number# JJ OTHER
, , OTHER
#number# JJ OTHER
, , OTHER
#number# JJ OTHER
) NN OTHER
. . OTHER

Matrices NNS OTHER
in IN OTHER
Movielens NNP B-DATASET
and CC OTHER
Netﬂix NNP OTHER
are VBP OTHER
very RB OTHER
sparse JJ OTHER
. . OTHER

We PRP OTHER
consider VBP OTHER
the DT OTHER
following VBG OTHER
ﬁve JJ OTHER
sub-domains NNS OTHER
: : OTHER
• : OTHER
Data NNP B-DATASET
Mining NNP I-DATASET
: : OTHER
We PRP OTHER
use VBP OTHER
papers NNS OTHER
of IN OTHER
the DT OTHER
following JJ OTHER
data NNS OTHER
mining VBG OTHER
conferences NNS OTHER
: : OTHER
KDD NNP OTHER
, , OTHER
SDM NNP OTHER
, , OTHER
ICDM NNP OTHER
, , OTHER
WSDM NNP OTHER
and CC OTHER
PKDD NNP OTHER
as IN OTHER
ground NN OTHER
truth NN OTHER
, , OTHER
which WDT OTHER
result NN OTHER
in IN OTHER
a DT OTHER
network NN OTHER
with IN OTHER
#number# JJ OTHER
authors NNS OTHER
and CC OTHER
#number# JJ OTHER
co-author NN OTHER
relationships NNS OTHER
. . OTHER

• NN OTHER
Medical JJ B-DATASET
Informatics NNP I-DATASET
: : OTHER
We PRP OTHER
include VBP OTHER
the DT OTHER
following VBG OTHER
journals NNS OTHER
: : OTHER
Journal JJ OTHER
of IN OTHER
the DT OTHER
American NNP OTHER
Medical NNP B-DATASET
Informatics NNP I-DATASET
Association NNP OTHER
, , OTHER
Journal NNP OTHER
of IN OTHER
Biomedical NNP OTHER
Informatics NNP I-DATASET
, , OTHER
Artiﬁcial JJ OTHER
Intelligence NNP OTHER
in IN OTHER
Medicine NNP OTHER
, , OTHER
IEEE NNP OTHER
Trans NNP OTHER
. . OTHER

• NN OTHER
Theory NNP B-DATASET
: : OTHER
We PRP OTHER
include VBP OTHER
the DT OTHER
following VBG OTHER
conferences NNS OTHER
, , OTHER
i.e. NNP OTHER
, , OTHER
STOC NNP OTHER
, , OTHER
FOCS NNP OTHER
and CC OTHER
SODA NNP OTHER
, , OTHER
from IN OTHER
which WDT OTHER
we PRP OTHER
get VBP OTHER
#number# -NONE- OTHER
authors NNS OTHER
and CC OTHER
#number# JJ OTHER
co-author NN OTHER
relationships NNS OTHER
. . OTHER

• NN OTHER
Visualization NN B-DATASET
: : OTHER
We PRP OTHER
include VBP OTHER
the DT OTHER
following VBG OTHER
conferences NNS OTHER
and CC OTHER
journals NNS OTHER
, , OTHER
CVPR NNP OTHER
, , OTHER
ICCV NNP OTHER
, , OTHER
VAST NNP OTHER
, , OTHER
TVCG NNP OTHER
, , OTHER
IEEE NNP OTHER
Visualization NNP B-DATASET
and CC OTHER
Information NNP OTHER
Visualization NNP B-DATASET
. . OTHER

• NN OTHER
Database NNP B-DATASET
: : OTHER
We PRP OTHER
include VBP OTHER
the DT OTHER
following VBG OTHER
conferences NNS OTHER
, , OTHER
i.e. NNP OTHER
, , OTHER
SIGMOD NNP OTHER
, , OTHER
VLDB NNP OTHER
and CC OTHER
ICDE NNP OTHER
. . OTHER

Based VBN OTHER
on IN OTHER
the DT OTHER
above NN OTHER
ﬁve JJ OTHER
sub NN OTHER
domains NNS OTHER
, , OTHER
we PRP OTHER
create VBP OTHER
four CD OTHER
crossdomain NN OTHER
test NN OTHER
cases NNS OTHER
: : OTHER
Data NNP B-DATASET
Mining NNP I-DATASET
to TO OTHER
Theory NNP B-DATASET
, , OTHER
Medical NNP B-DATASET
Informatics NNP I-DATASET
to TO OTHER
 NNP OTHER
. . OTHER

Note VB OTHER
that IN OTHER
we PRP OTHER
are VBP OTHER
not RB OTHER
able JJ OTHER
to TO OTHER
provide VB OTHER
the DT OTHER
analytic JJ OTHER
evaluation NN OTHER
for IN OTHER
Amazon NNP B-DATASET
dataset NN OTHER
: : OTHER
for IN OTHER
that DT OTHER
network NN OTHER
HLC NNP OTHER
algorithm NN OTHER
was VBD OTHER
not RB OTHER
able JJ OTHER
to TO OTHER
provide VB OTHER
results NNS OTHER
due JJ OTHER
to TO OTHER
memory NN OTHER
consumption NN OTHER
problems NNS OTHER
, , OTHER
while IN OTHER
the DT OTHER
other JJ OTHER
community NN OTHER
discovery NN OTHER
algorithms NNS OTHER
usually RB OTHER
returned VBN OTHER
some DT OTHER
huge JJ OTHER
communities NNS OTHER
that WDT OTHER
was VBD OTHER
not RB OTHER
possible JJ OTHER
to TO OTHER
analyze VB OTHER
( : OTHER
see VB OTHER
Section NN OTHER
#number# -NONE- OTHER
and CC OTHER
particularly RB OTHER
Figure NNP OTHER
#number# NNP OTHER
for IN OTHER
more JJR OTHER
information NN OTHER
) : OTHER
. . OTHER

Amazon NNP B-DATASET
: : OTHER
the DT OTHER
core NN OTHER
of IN OTHER
the DT OTHER
algorithm NN OTHER
( : OTHER
Section NN OTHER
#number# -NONE- OTHER
) . OTHER
took NN OTHER
less NN OTHER
than IN OTHER
a DT OTHER
minute NN OTHER
, , OTHER
while IN OTHER
the DT OTHER
Merge NNP OTHER
function NN OTHER
( : OTHER
Section NN OTHER
#number# -NONE- OTHER
) . OTHER
with IN OTHER
increasing VBG OTHER
thresholds NNS OTHER
can MD OTHER
take VB OTHER
from IN OTHER
one CD OTHER
minute NN OTHER
to TO OTHER
one CD OTHER
hour NN OTHER
. . OTHER

The DT OTHER
networks NNS OTHER
were VBD OTHER
generated VBN OTHER
as IN OTHER
follows NNS OTHER
: : OTHER
Congress NNP B-DATASET
. . OTHER

We PRP OTHER
downloaded VBD OTHER
the DT OTHER
data NNS OTHER
about IN OTHER
all DT OTHER
the DT OTHER
bills NNS OTHER
discussed VBD OTHER
during IN OTHER
the DT OTHER
last JJ OTHER
Congress NNP B-DATASET
from IN OTHER
GovTrack3 NNP OTHER
, , OTHER
a DT OTHER
web-based JJ OTHER
service NN OTHER
recording VBG OTHER
the DT OTHER
activities NNS OTHER
of IN OTHER
each DT OTHER
member NN OTHER
of IN OTHER
the DT OTHER
US NNP OTHER
Congress NNP B-DATASET
. . OTHER

We PRP OTHER
downloaded VBD OTHER
the DT OTHER
entire JJ OTHER
database NN OTHER
of IN OTHER
IMDb NNP B-DATASET
from IN OTHER
their PRP$ OTHER
oﬃcial JJ OTHER
APIs4 NNP OTHER
on IN OTHER
August NNP OTHER
25th CD OTHER
#number# JJ OTHER
. . OTHER

We PRP OTHER
downloaded VBD OTHER
Amazon NNP B-DATASET
data NNS OTHER
from IN OTHER
the DT OTHER
Stanford NNP OTHER
Large NNP OTHER
Network NNP OTHER
Dataset NNP OTHER
Collection5 NNP OTHER
. . OTHER

Table JJ OTHER
#number# NN OTHER
: : OTHER
The DT OTHER
F-Measure JJ OTHER
scores NNS OTHER
for IN OTHER
Congress NNP B-DATASET
and CC OTHER
IMDb NNP B-DATASET
dataset NN OTHER
and CC OTHER
each DT OTHER
community NN OTHER
partition NN OTHER
. . OTHER

For IN OTHER
time NN OTHER
and CC OTHER
memory NN OTHER
constraints NNS OTHER
due JJ OTHER
to TO OTHER
the DT OTHER
BRL NNP OTHER
complexity NN OTHER
, , OTHER
for IN OTHER
IMDb NNP B-DATASET
we PRP OTHER
used VBD OTHER
as IN OTHER
input NN OTHER
only RB OTHER
the DT OTHER
biggest JJS OTHER
communities NNS OTHER
( : OTHER
with IN OTHER
more JJR OTHER
than IN OTHER
#number# JJ OTHER
nodes NNS OTHER
) : OTHER
and CC OTHER
eliminating VBG OTHER
all DT OTHER
nodes NNS OTHER
that WDT OTHER
are VBP OTHER
not RB OTHER
part NN OTHER
of IN OTHER
any DT OTHER
of IN OTHER
the DT OTHER
selected VBN OTHER
communities NNS OTHER
. . OTHER

#itemlist# NN OTHER
Congress NNP B-DATASET
#itemlist# NNP OTHER
IMDb NNP B-DATASET
Figure NNP OTHER
#number# NNP OTHER
: : OTHER
Precision NNP OTHER
, , OTHER
Recall NNP OTHER
, , OTHER
F-Measure JJ OTHER
and CC OTHER
number NN OTHER
of IN OTHER
communities NNS OTHER
for IN OTHER
diﬀerent JJ OTHER
 NN OTHER
values NNS OTHER
. . OTHER

We PRP OTHER
did VBD OTHER
not RB OTHER
test NN OTHER
Amazon NNP B-DATASET
network NN OTHER
as IN OTHER
HLC NNP OTHER
was VBD OTHER
not RB OTHER
able JJ OTHER
to TO OTHER
provide VB OTHER
results NNS OTHER
due JJ OTHER
to TO OTHER
its PRP$ OTHER
complexity NN OTHER
and CC OTHER
further RB OTHER
the DT OTHER
BRL NNP OTHER
classiﬁer NNP OTHER
was VBD OTHER
not RB OTHER
able JJ OTHER
to TO OTHER
scale VB OTHER
for IN OTHER
the DT OTHER
overall JJ OTHER
number NN OTHER
of IN OTHER
nodes NNS OTHER
and CC OTHER
labels NNS OTHER
. . OTHER

For IN OTHER
IMDb NNP B-DATASET
dataset NN OTHER
, , OTHER
HLC NNP OTHER
was VBD OTHER
able JJ OTHER
to TO OTHER
score VB OTHER
almost RB OTHER
like IN OTHER
DEMON NNP OTHER
. . OTHER

We PRP OTHER
can MD OTHER
see VB OTHER
that IN OTHER
for IN OTHER
both DT OTHER
Congress NNP B-DATASET
and CC OTHER
IMDb NNP B-DATASET
the DT OTHER
Precision NNP OTHER
, , OTHER
Recall NNP OTHER
and CC OTHER
F-Measure JJ OTHER
scores NNS OTHER
remains VBZ OTHER
constant JJ OTHER
( NN OTHER
and CC OTHER
actually RB OTHER
F-Measure JJ OTHER
peaks NNS OTHER
at IN OTHER
 CD OTHER
= CD OTHER
#number# JJ OTHER
and CC OTHER
 : OTHER
= : OTHER
#number# JJ OTHER
for IN OTHER
Congress NNP B-DATASET
6http CD OTHER
: : OTHER
//orange.biolab.si/ JJ OTHER
Figure NN OTHER
#number# NN OTHER
: : OTHER
The DT OTHER
distribution NN OTHER
of IN OTHER
the DT OTHER
community NN OTHER
sizes VBZ OTHER
for IN OTHER
DEMON NNP OTHER
and CC OTHER
Infomap NNP OTHER
in IN OTHER
the DT OTHER
Amazon NNP B-DATASET
network NN OTHER
. . OTHER

and CC OTHER
IMDb NNP B-DATASET
respectively RB OTHER
) : OTHER
before IN OTHER
falling NN OTHER
for IN OTHER
increasing VBG OTHER
 NN OTHER
values NNS OTHER
, , OTHER
while IN OTHER
the DT OTHER
relative JJ OTHER
number NN OTHER
of IN OTHER
communities NNS OTHER
dramatically RB OTHER
drops NNS OTHER
. . OTHER

For IN OTHER
Congress NNP B-DATASET
, , OTHER
we PRP OTHER
have VBP OTHER
the DT OTHER
maximum NN OTHER
F-Measure NN OTHER
with IN OTHER
only RB OTHER
#number# JJ OTHER
communities NNS OTHER
; : OTHER
while IN OTHER
for IN OTHER
IMDb NNP B-DATASET
F-Measures NNPS OTHER
peaks VBZ OTHER
with IN OTHER
#number# JJ OTHER
communities NNS OTHER
( : OTHER
in IN OTHER
both DT OTHER
cases NNS OTHER
, , OTHER
less RBR OTHER
than IN OTHER
#number# NNP OTHER
% NN OTHER
of IN OTHER
the DT OTHER
communities NNS OTHER
at IN OTHER
 CD OTHER
= CD OTHER
#number# JJ OTHER
and CC OTHER
than IN OTHER
an DT OTHER
order NN OTHER
of IN OTHER
magnitude NN OTHER
of IN OTHER
HLC NNP OTHER
) NNP OTHER
. . OTHER

In IN OTHER
Figure NNP OTHER
#number# NNP OTHER
we PRP OTHER
depicted VBD OTHER
the DT OTHER
community NN OTHER
size NN OTHER
distribution NN OTHER
for IN OTHER
DEMON NNP OTHER
and CC OTHER
Infomap NNP OTHER
for IN OTHER
the DT OTHER
Amazon NNP B-DATASET
network NN OTHER
. . OTHER

To TO OTHER
analyze VB OTHER
such JJ OTHER
a DT OTHER
community NN OTHER
has VBZ OTHER
been VBN OTHER
proved VBN OTHER
impossible JJ OTHER
, , OTHER
and CC OTHER
this DT OTHER
is VBZ OTHER
another DT OTHER
reason NN OTHER
why WRB OTHER
we PRP OTHER
are VBP OTHER
not RB OTHER
able JJ OTHER
to TO OTHER
provide VB OTHER
an DT OTHER
analitycal JJ OTHER
evaluation NN OTHER
of IN OTHER
the DT OTHER
results NNS OTHER
extracted VBD OTHER
from IN OTHER
the DT OTHER
Amazon NNP B-DATASET
network NN OTHER
. . OTHER

Table JJ OTHER
#number# NN OTHER
: : OTHER
The DT OTHER
Community NNP OTHER
Quality NNP OTHER
scores NNS OTHER
for IN OTHER
Congress NNP B-DATASET
and CC OTHER
IMDb NNP B-DATASET
dataset NN OTHER
and CC OTHER
each DT OTHER
community NN OTHER
partition NN OTHER
. . OTHER

Dataset NNP OTHER
4QSAR JJ B-DATASET
COX2 NNP I-DATASET
#number# NNP OTHER
4QSAR CD B-DATASET
DHFR NNP I-DATASET
#number# NNP OTHER
CPD NNP B-DATASET
MOUSE NNP I-DATASET
#number# NNP OTHER
CPD NNP B-DATASET
RAT NNP I-DATASET
#number# NNP OTHER
#number# NNP OTHER
ISS NNP B-DATASET
MOUSE NNP I-DATASET
#number# NNP OTHER
ISS NNP B-DATASET
RAT NNP I-DATASET
#number# NNP OTHER
Suth NNP B-DATASET
COX2 NNP I-DATASET
Suth NNP B-DATASET
DHFR NNP I-DATASET
#number# NNP OTHER
Suth NNP B-DATASET
ER NNP B-DATASET
TOX NNP I-DATASET
#number# NNP OTHER
FDAMDD NNP B-DATASET
Biodeg NNP B-DATASET
Tox09 NNP B-DATASET
n NN OTHER
class NN OTHER
. . OTHER

For IN OTHER
FDAMDD NNP B-DATASET
and CC OTHER
NCI NNP B-DATASET
AIDS NNP I-DATASET
we PRP OTHER
made VBD OTHER
an DT OTHER
exception NN OTHER
and CC OTHER
set VBD OTHER
✓ CD OTHER
to TO OTHER
#number# NNP OTHER
to TO OTHER
take VB OTHER
into IN OTHER
account NN OTHER
the DT OTHER
size NN OTHER
and CC OTHER
structural JJ OTHER
heterogeneity NN OTHER
of IN OTHER
the DT OTHER
datasets NNS OTHER
. . OTHER

For IN OTHER
the DT OTHER
CPD NNP B-DATASET
, , OTHER
ISS NNP B-DATASET
and CC OTHER
Biodeg NNP B-DATASET
datasets NNS OTHER
, , OTHER
a DT OTHER
comparison NN OTHER
between IN OTHER
the DT OTHER
mean JJ OTHER
absolute NN OTHER
errors NNS OTHER
shows VBZ OTHER
a DT OTHER
clear JJ OTHER
performance NN OTHER
advantage NN OTHER
of IN OTHER
SCK NNP OTHER
using VBG OTHER
both DT OTHER
WDK NNP OTHER
and CC OTHER
NSPDK NNP OTHER
as IN OTHER
base NN OTHER
kernel NN OTHER
. . OTHER

On IN OTHER
FDAMDD NNP B-DATASET
, , OTHER
the DT OTHER
proposed VBN OTHER
structural JJ OTHER
cluster NN OTHER
kernel NN OTHER
with IN OTHER
NSPDK NNP OTHER
as IN OTHER
base NN OTHER
kernel NN OTHER
yields NNS OTHER
performance NN OTHER
degradation NN OTHER
compared VBN OTHER
to TO OTHER
NSPDK NNP OTHER
. . OTHER

For IN OTHER
NCI NNP B-DATASET
AIDS NNP I-DATASET
and CC OTHER
both DT OTHER
CYP NNP B-DATASET
datasets NNS OTHER
the DT OTHER
results NNS OTHER
on IN OTHER
classiﬁcation NN OTHER
are VBP OTHER
clearly RB OTHER
in IN OTHER
favor NN OTHER
of IN OTHER
SCK NNP OTHER
NSPDK NNP OTHER
. . OTHER

Using VBG OTHER
WDK NNP OTHER
as IN OTHER
base NN OTHER
kernel NN OTHER
, , OTHER
SCK NNP OTHER
can MD OTHER
only RB OTHER
achieve VB OTHER
strong JJ OTHER
performance NN OTHER
improvements NNS OTHER
on IN OTHER
NCI NNP B-DATASET
AIDS NNP I-DATASET
. . OTHER

On IN OTHER
the DT OTHER
remaining VBG OTHER
classiﬁcation NN OTHER
datasets NNS OTHER
taking VBG OTHER
into IN OTHER
account NN OTHER
similarities NNS OTHER
induced VBD OTHER
by IN OTHER
PSCG NNP OTHER
has VBZ OTHER
either DT OTHER
no DT OTHER
signiﬁcant JJ OTHER
e↵ect JJ OTHER
or CC OTHER
an DT OTHER
adverse JJ OTHER
e↵ect JJ OTHER
on IN OTHER
predictive JJ OTHER
accuracy NN OTHER
compared VBN OTHER
to TO OTHER
the DT OTHER
baseline NN OTHER
methods NNS OTHER
( : OTHER
except IN OTHER
for IN OTHER
LoMoGraph NNP OTHER
on IN OTHER
the DT OTHER
Fontaine NNP B-DATASET
dataset NN OTHER
) : OTHER
. . OTHER

As IN OTHER
opposed VBN OTHER
to TO OTHER
the DT OTHER
supervised VBN OTHER
setting VBG OTHER
, , OTHER
SCK NNP OTHER
NSPDK NNP OTHER
can MD OTHER
improve VB OTHER
over IN OTHER
the DT OTHER
base NN OTHER
kernel NN OTHER
on IN OTHER
the DT OTHER
FDAMDD NNP B-DATASET
dataset NN OTHER
. . OTHER

We PRP OTHER
use VBP OTHER
three CD OTHER
standard JJ OTHER
benchmark NN OTHER
datasets NNS OTHER
: : OTHER
the DT OTHER
SCOP NNP B-DATASET
dataset NN OTHER
( : OTHER
#number# JJ OTHER
sequences NNS OTHER
, , OTHER
#number# NNP OTHER
experiments NNS OTHER
) : OTHER
#REF# JJ OTHER
for IN OTHER
remote NN OTHER
protein NN OTHER
homology NN OTHER
detection NN OTHER
, , OTHER
the DT OTHER
Ding-Dubchak JJ B-DATASET
dataset1 NNP OTHER
( NNP OTHER
#number# NNP OTHER
folds VBZ OTHER
, , OTHER
#number# NNP OTHER
seqs VBZ OTHER
) : OTHER
#REF# JJ OTHER
for IN OTHER
multi-class JJ OTHER
protein NN OTHER
fold NN OTHER
recognition NN OTHER
, , OTHER
and CC OTHER
music JJ OTHER
genre NN OTHER
data2 NNP OTHER
( NNP OTHER
#number# NNP OTHER
genres VBZ OTHER
, , OTHER
#number# NNP OTHER
seqs VBZ OTHER
) : OTHER
#REF# JJ OTHER
for IN OTHER
multi-class JJ OTHER
genre NN OTHER
prediction NN OTHER
. . OTHER

We PRP OTHER
demonstrate VBP OTHER
this DT OTHER
approach NN OTHER
on IN OTHER
remote NN OTHER
protein NN OTHER
homology NN OTHER
detection NN OTHER
task NN OTHER
within IN OTHER
SCOP NNP B-DATASET
hierarchy NN OTHER
. . OTHER

In IN OTHER
SCOP NNP B-DATASET
, , OTHER
a DT OTHER
manually RB OTHER
curated VBN OTHER
protein NN OTHER
data NNS OTHER
set VBD OTHER
, , OTHER
sequences NNS OTHER
are VBP OTHER
grouped VBN OTHER
into IN OTHER
a DT OTHER
tree JJ OTHER
hierarchy NN OTHER
containing VBG OTHER
classes NNS OTHER
, , OTHER
folds NNS OTHER
, , OTHER
superfamilies NNS OTHER
, , OTHER
and CC OTHER
families NNS OTHER
, , OTHER
from IN OTHER
root NN OTHER
to TO OTHER
leaf VB OTHER
( : OTHER
Fig NNP OTHER
. . OTHER

We PRP OTHER
measure VBP OTHER
the DT OTHER
running VBG OTHER
time NN OTHER
for IN OTHER
full JJ OTHER
mismatch NN OTHER
kernel NN OTHER
matrix NN OTHER
computations NNS OTHER
for IN OTHER
SCOP NNP B-DATASET
and CC OTHER
music JJ OTHER
genre NN OTHER
datasets NNS OTHER
( : OTHER
i.e JJ OTHER
. . OTHER

For IN OTHER
our PRP$ OTHER
evaluation NN OTHER
, , OTHER
we PRP OTHER
compiled VBD OTHER
the DT OTHER
following VBG OTHER
datasets NNS OTHER
: : OTHER
Digital JJ B-DATASET
Cameras NNPS I-DATASET
from IN OTHER
Amazon.com NNP OTHER
: : OTHER
The DT OTHER
features NNS OTHER
of IN OTHER
this DT OTHER
domain NN OTHER
include VBP OTHER
the DT OTHER
objective NN OTHER
attributes VBZ OTHER
of IN OTHER
each DT OTHER
camera NN OTHER
( : OTHER
e.g JJ OTHER
. . OTHER

#itemlist# NN OTHER
Recipes NNS B-DATASET
Figure NNP OTHER
#number# NNP OTHER
: : OTHER
Average JJ OTHER
time NN OTHER
( : OTHER
per IN OTHER
item NN OTHER
) : OTHER
to TO OTHER
compute VB OTHER
top-k JJ OTHER
competitors NNS OTHER
for IN OTHER
the DT OTHER
various JJ OTHER
datasets NNS OTHER
feature-set JJ OTHER
for IN OTHER
this DT OTHER
domain NN OTHER
consists VBZ OTHER
of IN OTHER
objective JJ OTHER
features NNS OTHER
( : OTHER
e.g JJ OTHER
. . OTHER

In IN OTHER
general JJ OTHER
, , OTHER
Naive NNP OTHER
is VBZ OTHER
outperformed VBN OTHER
by IN OTHER
the DT OTHER
two CD OTHER
other JJ OTHER
algorithms NNS OTHER
, , OTHER
and CC OTHER
is VBZ OTHER
only RB OTHER
competitive JJ OTHER
for IN OTHER
very RB OTHER
large JJ OTHER
values NNS OTHER
of IN OTHER
k NN OTHER
for IN OTHER
the DT OTHER
Hotels NNPS B-DATASET
Dataset NNP OTHER
. . OTHER

This DT OTHER
advantage NN OTHER
is VBZ OTHER
maximized VBN OTHER
for IN OTHER
the DT OTHER
Recipes NNPS B-DATASET
dataset NN OTHER
, , OTHER
which WDT OTHER
is VBZ OTHER
the DT OTHER
most RBS OTHER
populous JJ OTHER
of IN OTHER
the DT OTHER
four CD OTHER
, , OTHER
in IN OTHER
terms NNS OTHER
of IN OTHER
included VBN OTHER
items NNS OTHER
. . OTHER

The DT OTHER
experiment NN OTHER
on IN OTHER
this DT OTHER
dataset NN OTHER
also RB OTHER
illustrates VBZ OTHER
the DT OTHER
scalability NN OTHER
of IN OTHER
the DT OTHER
approach NN OTHER
with IN OTHER
respect NN OTHER
to TO OTHER
k. NNP OTHER
For NNP OTHER
the DT OTHER
Hotels NNPS B-DATASET
and CC OTHER
Restaurants NNP B-DATASET
datasets NNS OTHER
, , OTHER
even RB OTHER
though IN OTHER
the DT OTHER
computational JJ OTHER
time NN OTHER
of IN OTHER
CMiner NNP OTHER
appears VBZ OTHER
to TO OTHER
rise VB OTHER
as IN OTHER
k NN OTHER
increases NNS OTHER
for IN OTHER
the DT OTHER
other JJ OTHER
three CD OTHER
datasets NNS OTHER
, , OTHER
it PRP OTHER
never RB OTHER
goes VBZ OTHER
above IN OTHER
#number# JJ OTHER
seconds NNS OTHER
. . OTHER

We PRP OTHER
only RB OTHER
show VBP OTHER
the DT OTHER
results NNS OTHER
for IN OTHER
the DT OTHER
Recipes NNPS B-DATASET
dataset NN OTHER
, , OTHER
which WDT OTHER
was VBD OTHER
by IN OTHER
far RB OTHER
the DT OTHER
largest JJS OTHER
in IN OTHER
terms NNS OTHER
of IN OTHER
both DT OTHER
size NN OTHER
and CC OTHER
dimensionality NN OTHER
. . OTHER

To TO OTHER
study NN OTHER
the DT OTHER
evolution NN OTHER
of IN OTHER
trust NN OTHER
, , OTHER
we PRP OTHER
collect VBP OTHER
a DT OTHER
dataset NN OTHER
from IN OTHER
a DT OTHER
popular JJ OTHER
product NN OTHER
review NN OTHER
site NN OTHER
, , OTHER
Epinions NNS B-DATASET
, , OTHER
in IN OTHER
the DT OTHER
month NN OTHER
of IN OTHER
May NNP OTHER
, , OTHER
#number# NNP OTHER
. . OTHER

In IN OTHER
Epinions NNS B-DATASET
, , OTHER
people NNS OTHER
can MD OTHER
rate VB OTHER
various JJ OTHER
products NNS OTHER
and CC OTHER
add VBD OTHER
members NNS OTHER
to TO OTHER
their PRP$ OTHER
trust NN OTHER
networks NNS OTHER
or CC OTHER
“Circle JJ OTHER
of IN OTHER
Trust” JJ OTHER
. . OTHER

of IN OTHER
Users NNPS OTHER
of IN OTHER
Items NNP OTHER
of IN OTHER
Categories NNPS OTHER
of IN OTHER
Ratings NNP OTHER
of IN OTHER
Links NNP OTHER
First NNP OTHER
Rating NNP OTHER
on IN OTHER
Last NNP OTHER
Rating NNP OTHER
on IN OTHER
Trust NNP OTHER
Network NNP OTHER
Density NNP OTHER
Clustering NNP OTHER
Coeﬃcient NNP OTHER
Jul NNP OTHER
#number# NNP OTHER
#number# NNP OTHER
May NNP OTHER
#number# NNP OTHER
#number# NNP OTHER
#number# NNP OTHER
#number# NNP OTHER
#number# NNP OTHER
#number# NNP OTHER
#number# NNP OTHER
11th JJ OTHER
January NNP OTHER
, , OTHER
#number# NNP OTHER
is VBZ OTHER
not RB OTHER
available JJ OTHER
from IN OTHER
Epinions NNS B-DATASET
. . OTHER

GPS NNS B-DATASET
datasets NNS OTHER
: : OTHER
We PRP OTHER
consider VBP OTHER
the DT OTHER
reviews NNS OTHER
of IN OTHER
the DT OTHER
ﬁve JJ OTHER
most-frequently JJ OTHER
reviewed VBN OTHER
GPS NNP B-DATASET
systems NNS OTHER
sold VBD OTHER
on IN OTHER
Amazon.com JJ OTHER
, , OTHER
as IN OTHER
of IN OTHER
#number# NNP OTHER
. . OTHER

In IN OTHER
addition NN OTHER
to TO OTHER
the DT OTHER
complete JJ OTHER
text NN OTHER
for IN OTHER
each DT OTHER
review NN OTHER
, , OTHER
the DT OTHER
datasets NNS OTHER
also RB OTHER
include VBP OTHER
the DT OTHER
number NN OTHER
of IN OTHER
the DT OTHER
accumulated VBN OTHER
helpfulness NN OTHER
votes NNS OTHER
of IN OTHER
each DT OTHER
review NN OTHER
; : OTHER
we PRP OTHER
anonymize VBP OTHER
the DT OTHER
ﬁve JJ OTHER
datasets NNS OTHER
and CC OTHER
simply RB OTHER
refer VBP OTHER
to TO OTHER
them PRP OTHER
as IN OTHER
GPS-1 -NONE- B-DATASET
, , OTHER
GPS-2 -NONE- B-DATASET
, , OTHER
GPS-3 -NONE- B-DATASET
, , OTHER
GPS-4 -NONE- B-DATASET
and CC OTHER
GPS-5 -NONE- B-DATASET
. . OTHER

Guru NNP B-DATASET
datasets NNS OTHER
: : OTHER
We PRP OTHER
construct VBP OTHER
the DT OTHER
Guru NNP B-DATASET
datasets VBZ OTHER
by IN OTHER
crawling NN OTHER
the DT OTHER
www.guru.com NNP OTHER
website NN OTHER
, , OTHER
which WDT OTHER
hosts NNS OTHER
proﬁles VBZ OTHER
of IN OTHER
active JJ OTHER
freelancers NNS OTHER
from IN OTHER
various JJ OTHER
professional JJ OTHER
disciplines NNS OTHER
, , OTHER
such JJ OTHER
as IN OTHER
software NN OTHER
engineering NN OTHER
, , OTHER
marketing NN OTHER
, , OTHER
etc NN OTHER
. . OTHER

We PRP OTHER
refer VBP OTHER
to TO OTHER
the DT OTHER
ﬁve JJ OTHER
datasets NNS OTHER
as IN OTHER
Guru-1 -NONE- B-DATASET
, , OTHER
Guru-2 -NONE- B-DATASET
, , OTHER
Guru-3 -NONE- B-DATASET
, , OTHER
Guru-4 -NONE- B-DATASET
and CC OTHER
Guru-5 -NONE- B-DATASET
. . OTHER

With IN OTHER
the DT OTHER
Guru NNP B-DATASET
datasets VBZ OTHER
, , OTHER
we PRP OTHER
evaluate VBP OTHER
the DT OTHER
ability NN OTHER
of IN OTHER
our PRP$ OTHER
algorithm NN OTHER
to TO OTHER
identify VB OTHER
the DT OTHER
freelancers NNS OTHER
who WP OTHER
are VBP OTHER
most JJS OTHER
valuable JJ OTHER
for IN OTHER
a DT OTHER
given VBN OTHER
task NN OTHER
. . OTHER

Table JJ OTHER
#number# NN OTHER
: : OTHER
Compressed-IC JJ OTHER
; : OTHER
GPS NNP B-DATASET
and CC OTHER
Guru NNP B-DATASET
datasets NNS OTHER
: : OTHER
ratio NN OTHER
of IN OTHER
the DT OTHER
number NN OTHER
of IN OTHER
super NN OTHER
entities NNS OTHER
considered VBN OTHER
by IN OTHER
Compressed-IC JJ OTHER
over IN OTHER
the DT OTHER
number NN OTHER
of IN OTHER
original JJ OTHER
set NN OTHER
of IN OTHER
entities NNS OTHER
in IN OTHER
the DT OTHER
dataset NN OTHER
. . OTHER

For IN OTHER
the DT OTHER
Guru NNP B-DATASET
datasets VBZ OTHER
, , OTHER
this DT OTHER
